company,city,state,source,source_id,provenance_url,naics_code,naics_sector,solar_fit_score,energy_intensity,tax_appetite,recommended_ownership,load_profile,est_system_kw,est_annual_kwh,est_annual_savings_usd,est_net_payback_yrs,est_25yr_npv_p50_usd,sales_script,script_cfo,script_facilities,script_sustainability,pitch_angle
"Hph Annealing","Pittsburgh","PA","osm_industrial","osm-845495358","https://www.openstreetmap.org/way/osm-845495358","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Slab Yard","Pittsburgh","PA","osm_industrial","osm-845498297","https://www.openstreetmap.org/way/osm-845498297","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Dock 8","Pittsburgh","PA","osm_industrial","osm-845498298","https://www.openstreetmap.org/way/osm-845498298","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Raw Coil Storage","Pittsburgh","PA","osm_industrial","osm-845498299","https://www.openstreetmap.org/way/osm-845498299","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Hot Strip Mill","Pittsburgh","PA","osm_industrial","osm-845498300","https://www.openstreetmap.org/way/osm-845498300","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"84"" Pickle Line","Pittsburgh","PA","osm_industrial","osm-845498301","https://www.openstreetmap.org/way/osm-845498301","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Open Coil Annealing","Pittsburgh","PA","osm_industrial","osm-845502503","https://www.openstreetmap.org/way/osm-845502503","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Hsm Roll Shop","Pittsburgh","PA","osm_industrial","osm-845502504","https://www.openstreetmap.org/way/osm-845502504","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Galvanize","Pittsburgh","PA","osm_industrial","osm-845502505","https://www.openstreetmap.org/way/osm-845502505","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"3-5 Stand","Pittsburgh","PA","osm_industrial","osm-845502506","https://www.openstreetmap.org/way/osm-845502506","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Cold Reduction Roll Shop","Pittsburgh","PA","osm_industrial","osm-845502508","https://www.openstreetmap.org/way/osm-845502508","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Central Maintenance","Pittsburgh","PA","osm_industrial","osm-845502509","https://www.openstreetmap.org/way/osm-845502509","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"#7 Temper Mill","Pittsburgh","PA","osm_industrial","osm-845731611","https://www.openstreetmap.org/way/osm-845731611","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"#17 Recoiler","Pittsburgh","PA","osm_industrial","osm-845731612","https://www.openstreetmap.org/way/osm-845731612","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Old Terne Line","Pittsburgh","PA","osm_industrial","osm-845731613","https://www.openstreetmap.org/way/osm-845731613","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Tl 11","Pittsburgh","PA","osm_industrial","osm-845731620","https://www.openstreetmap.org/way/osm-845731620","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"3-5 Motor Room","Pittsburgh","PA","osm_industrial","osm-845731627","https://www.openstreetmap.org/way/osm-845731627","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Tractor Shop","Pittsburgh","PA","osm_industrial","osm-845731628","https://www.openstreetmap.org/way/osm-845731628","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Boiler House","Pittsburgh","PA","osm_industrial","osm-845731630","https://www.openstreetmap.org/way/osm-845731630","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Wiregang","Pittsburgh","PA","osm_industrial","osm-845731635","https://www.openstreetmap.org/way/osm-845731635","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Mors","Pittsburgh","PA","osm_industrial","osm-845738062","https://www.openstreetmap.org/way/osm-845738062","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"River Pump House","Pittsburgh","PA","osm_industrial","osm-845738069","https://www.openstreetmap.org/way/osm-845738069","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Filter Plant","Pittsburgh","PA","osm_industrial","osm-845738070","https://www.openstreetmap.org/way/osm-845738070","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"North Water Treatment","Pittsburgh","PA","osm_industrial","osm-845738071","https://www.openstreetmap.org/way/osm-845738071","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Filter Plant","Pittsburgh","PA","osm_industrial","osm-845738072","https://www.openstreetmap.org/way/osm-845738072","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Canteen","Pittsburgh","PA","osm_industrial","osm-845738073","https://www.openstreetmap.org/way/osm-845738073","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Keystone Cooling Tower","Pittsburgh","PA","osm_industrial","osm-845749928","https://www.openstreetmap.org/way/osm-845749928","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Mechanical Gang Storage","Pittsburgh","PA","osm_industrial","osm-845749930","https://www.openstreetmap.org/way/osm-845749930","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Oil House","Pittsburgh","PA","osm_industrial","osm-845749931","https://www.openstreetmap.org/way/osm-845749931","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Emergency Services Office","Pittsburgh","PA","osm_industrial","osm-845749932","https://www.openstreetmap.org/way/osm-845749932","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Mob","Pittsburgh","PA","osm_industrial","osm-845749933","https://www.openstreetmap.org/way/osm-845749933","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Carnegie Way Center","Pittsburgh","PA","osm_industrial","osm-845749934","https://www.openstreetmap.org/way/osm-845749934","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Labor Gang Office","Pittsburgh","PA","osm_industrial","osm-845749937","https://www.openstreetmap.org/way/osm-845749937","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Tire Shop","Pittsburgh","PA","osm_industrial","osm-845749938","https://www.openstreetmap.org/way/osm-845749938","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Ir Shop","Pittsburgh","PA","osm_industrial","osm-845749939","https://www.openstreetmap.org/way/osm-845749939","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Er Shop","Pittsburgh","PA","osm_industrial","osm-845749940","https://www.openstreetmap.org/way/osm-845749940","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Er Storage","Pittsburgh","PA","osm_industrial","osm-845749941","https://www.openstreetmap.org/way/osm-845749941","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Salt Shed","Pittsburgh","PA","osm_industrial","osm-845749944","https://www.openstreetmap.org/way/osm-845749944","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Cylinder Storage","Pittsburgh","PA","osm_industrial","osm-845749945","https://www.openstreetmap.org/way/osm-845749945","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Training Center","Pittsburgh","PA","osm_industrial","osm-845749946","https://www.openstreetmap.org/way/osm-845749946","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
"Fire Dept. Annex","Pittsburgh","PA","osm_industrial","osm-845749947","https://www.openstreetmap.org/way/osm-845749947","","","","","","","","600","904032","117524","5.6","1458342","","","","","Industrial building. Roof-suitable for rooftop PV. Verify ownership + contact before outreach."
